author,date,review,score
첨성갑사,2024년 4월 30일,번역 업체 좀 바꾸세요 ,1
이용문,2024년 4월 29일,어느새  년을 넘어  년차가 되어가는 유일한 게임입니다  수많은 게임을 하며 게임스타일에 질리거나  경쟁에 지치거나 등등의 이유로 지운게 많지만  이 게임은 여전히 남아있을 만큼 재밌습니다  비록 모든 맵을 다 클리어 했지만  하고싶으면 얼마든지 할게 많습니다 로그라이크  섬멸전  등등   또한 업무나 가정사 등등으로 바쁠땐 굳이 게임을 하지않아도 경쟁에 밀린다거나 하는 스트레스도 없고  일일미션도   분 내외로 쾌적하게 클리어 가능한 것도 장점입니다 ,5
토마토마토,2024년 4월 29일,네 저도  점 드립니다,5
이통기국,2024년 4월 28일,매력적인 스토리와 캐릭터  독창적인 명일방주만의 플레이 경험을 여전히 제공해주어서 만족스럽습니다  다만 번역의 질이 최근 떨어지고 있는 것 같아 아쉽습니다  다가올 이벤트에서는 더 좋은 번역 품질을 보여주기를 희망합니다 ,4
감자,2024년 4월 28일,흔히 다른 서브컬처 가챠게임에는 캐릭터 중복강화 돌파 효과 옵션에 눈에띄는 캐릭터 능력치를 박아넣어 과금유도를 하는것이 쥬류인것에 비해 영일방주는 모든 강화옵션이 똑같이 배치코스트     재능강화 등으로 캐릭터 하나 명함 만 뽑아서 써도 무리없는 바람직한 설계를 보입니다  그런 덕에 대략  성 확률업 구간에서     확률로 해당 픽업을 뚫고 원하지 않는 캐릭터가 나와도 비교적 혜자스럽단 말을 들어왔죠  하지만 점점 성능이 미쳐돌아가는 한정 캐릭터와 콜라보 한정 찐한정  캐릭이 많이 늘어난 추세이고  심지어 중섭 미래시를 보면 한정  통상  한정  통상 연달아 내는 주제에 한정 천장    연에 지나갔던 한정 통상 캐릭터들 전부가 픽뚫할 수 있는 가챠설계라 뉴비나 복귀유저들은 그 확률을 뚫고 캐릭터 하나 건져가기 힘듭니다    번역 문제도 예나 지금이나 나아진것도 없으며 홍보도 타 서버에 비하면 글 몇자 던져놓고 끝나는게 다라 운영도 시원치 않습니다  퀄리티는 높으나 다소 아쉬운 게임,2
TaRang,2024년 4월 26일,제발 모듈데이터칩 더 팔아줘,5
공룡,2024년 4월 25일,정말 명일방주만한 게임이 없다  라는 말이 잘 어울림,5
윤태윤,2024년 4월 24일,일단 미소녀 수집형     게임을 해본 사람으로써 각각의 게임들이 장점을 가지고 있는데 이 게임은 그 장점이 내가 생각하는 가장 큰 장점인 게임플레이의 독창성인것같다 그리고 게임의 기본적인 인터페이스나 그래픽도 준수한 것 같아  점을 주고싶다,5
장영준,2024년 4월 24일,안녕하세요  명일방주를 즐겁게 즐기고 있는 뉴비입니다  장점부터 말하자면  게임방식이 재미있으며  캐릭터 디자인  스토리 부분은 되게 좋았습니다  그러나 뉴비에게는 심하게 높은 게임난이도와 재료수급과 성장이 어렵습니다  그리고 클리어 스테이지 소탕이 없어서 개인적으로 아쉬웠습니다 ,5
모란앵무,2024년 4월 22일,번역하는 샛기 처 불러와라,1
스위트러블,2024년 4월 22일,최고의 게임 ,5
beraerk kk,2024년 4월 22일,오픈때부터 플레이한 유저로서 최고의 게임 중 하나 본인이 전략게임이 취향이라면 매우 재밌게 플레이할 수 있다 지나간 사기 한정캐를 먹는게 매우 빡세다는 점이 유일하게 이 겜에서 아쉬운 점으로 이거 때문에 뉴비 유입이 빡세진다 한정캐를 제외한 가챠   은 오히려 괜찮은 축에 속한다고 생각됨  하지만 말 그대로 게임 취향만 맞다면  커뮤니티를 봐서 다른 사람이 내가 없는 사기캐를 쓰는거에서 박탈감만 안 느낀다면 성능 좋은  성 몇 개만 있어도 이 게임은 충분히 매력을 제공한다 물론 게임할 때마저 머리를 써야 하냐며 취향에 안 맞는 사람이 있을 수는 있다 하지만 그래도 취향만 맞으면 이 겜 없으면 못 산다는 사람도 많을 정도이니 한 번씩 찍먹은 해보는게 어떨까  이 겜이 당신의 최애겜이 될지도 모르는 일이다,5
Paperman,2024년 4월 21일,고마워요 명일방주 ,5
기린,2024년 4월 19일,잘 만든 게임이라고 생각함 그런데 소탕이 없는 이유를 잘 모르겠음 똑같은 화면을 수 백번씩 반복해서 쳐다보는게 의미가 있나   ,4
Koube,2024년 4월 18일,맥  에서 공식으로 지원해 주실 예정은 없으신가요  앱 업데이트 할때마다    파일 구해서 업데이트하게 힘들어요   ,5
정상록,2024년 4월 17일,결국 용량 부족으로 모바일로 즐길수가 없어서   로 다운 받긴했지만 역시 폰만큼 편한건 없네요 용량 개선은 필요한것 같아요,2
황동현,2024년 4월 17일,무과금이든 핵과금이든 즐길거리를 다 충족해주는 혜자게임  날이 갈수록 게임성이 발전하는게 눈에 보임,5
조정후,2024년 4월 17일,명일방주의 난이도는 도전욕구를 자극하고  또 스테이지 클리어 시 성취감도 크게 느낄 수 있을 정도로 적당하다고 생각합니다  심오한 스토리와 세계관  높은 게임 완성도와 퀄리티 있는 일러스트는 좋습니다  딱 한가지를 부탁드리자면 제 첫  성 캐릭터가 글라우쿠스라서 그런데 글라우쿠스 한국어 음성이 지원되었으면 합니다 ,5
즐겜러,2024년 4월 16일,재미는 있는데 용량의    을 잡아먹음 구라 아니고 쥰내 잡아서 업뎃 하는데 모든 앱을 죄다 삭제해야함 아 분할좀 해주이소,3
치포,2024년 4월 16일,그저     ,5
ᄋᄋ,2024년 4월 16일,외드레르가 꼴려요,5
Story Maker,2024년 4월 16일,제발 친구제대 자동으로 좀 추가 되게 해라  불편해서 못 써먹겠다 ,1
최원혁,2024년 4월 16일,대부분의 경험이 만족스럽지만 오역 문제는 빨리 해결되었으면 합니다 ,4
TheChoseOne Vv,2024년 4월 16일,지금  년 넘게 플레이 하고 있는데  저처럼 게임에 소과금 현질을 하고 타워디펜스와 미소녀게임을 섞은 게임을 좋아한다면 명일방주 만한 갓겜이 없다고 봅니다   성 명함만으로도 출중한 성능을 자랑하고  뽑기 확률도 높아 오페레이터를 모으기도 쉽습니다 게다가 비록  성이 없어도    성만으로도 깰 수 있도록 설계되어 있으니  성이 없다고 오열할 필요도 없죠 정말 재미있게 플레이 하고 있어요  다른게임은  주일도 버티기 힘들고 지겨워서 버리는데   년 넘게 운영이 되기를 바라는 제 인생게임입니다   ,5
최선범,2024년 4월 16일,리뷰보고 한달전쯤 시작한 유저인데 개인적으론 애니풍게임을 선호하지 않았는데 하다보니 너무 빠져들어서 인생겜찾은 기분입니다 이젠 일러도 너무 맘에 들어하며 게임하고 있습니다  타 디팬스게임과는 확실한 차별점있고 장시간 즐길수있는 게임같아서 너무 만족합니다   ,5
아 힘들어,2024년 4월 16일,어 형이야,5
tomt,2024년 4월 16일,리뷰 보고 시작한  년차  날이 갈수록 현질유도가 심해져서 접은 게임이 한두개가 아닌데 명일방주는 그런거 없음  올 콜렉터 강박만 없다면 먼슬리 결제로도  성 캐 획득하는데 충분하다고 생각함  장비강화 이딴 거 없고 장비가 없으니 레전더리  유니크 등급 따위도 없어서 캐릭터랑 캐릭터 키울 재화만 모으면 됨  심지어  성 오퍼 없어도     성으로 돌려막아 깰 수는 있음  다만 스테이지 난이도가 높아서 머리를 꽤 굴려야 하는데 바쁘면 공략을 보는 선택지도 있음  그리고 체력 시스템이 있어서 그거 떨어지면 할 거 없긴한데 육성이 어느정도 된 상태면 체력 소모 없는 로그라이크 컨텐츠를 즐기는 방법도 있음  마지막으로 굳이 단점을 꼽자면 중국산 게임인 게 나한텐 흠이었지만 다른 걸 봐도 중궈 아닌게 없고 솔직히 잘 만들어서 그냥 함 ,5
가즈아!!!!!!얘들아,2024년 4월 16일,디펜스게임에 오따꾸 한 스푼  퍼리 한 스푼,5
Zunmin Choi,2024년 4월 16일,양산형 디펜스게임인줄 알았는데 생각보다 깊이가 있고 재밌음  잘만들었음  벗겨놓기만 한 싸구려일러팔이 게임하고도 차별화가 되어있고,5
유예주,2024년 4월 16일,솔직히 현질요소나 겜 난이도나 맵 밸런스상 잘만든겜 같음,5
이현준,2024년 4월 16일,내 고등학교 시절을 함께 한 게임 올해도 화이팅 합시다,5
Cyrus,2024년 4월 15일,번역이 쓰레기,1
빨간무,2024년 4월 13일,처음에는 굉장히 재밌는 게임 하지만 뒤로 갈수록 머리써야함 게임 장르상 지겨워 질 수도 있음 몇 안되는 제대로 만들어진 모바일 게임,3
김용구,2024년 4월 12일,모든면에서 최고 과금유도없고 깔끔함,5
018,2024년 4월 10일,업뎃만 빨리하자,5
나라라꿀되지,2024년 4월 9일,대가리 깨질 것 같음,5
d도롱,2024년 4월 8일,평생 독타해,5
하빈,2024년 4월 4일,초보자에게는 어렵고 재미없을 수 있지만 익숙해지면 그 어떤 서브컬쳐 게임보다 재미있고 질리지 않는 정말 잘 만든 게임입니다  제 씹덕 인생을 걸고 보장하지요 ,5
마이 크래프트,2024년 4월 3일,머리가 아프고 사장님이 귀여워요,5
최연우,2024년 4월 3일,뉴비에 대한 배려가  도 없음    하차  ,3
김벌미,2024년 4월 1일,처형자 맨티코어가 나오기를 기원한다   ,5
Just_Drawing Bucket_List,2024년 3월 30일,내가 직장인만 아니였으면 계속했을텐데   시간을 좀 많이 녹여야하다보니 못하는게 너무 아쉽습니다  ,5
드디어정한닉,2024년 3월 29일, 개가 맞음,5
ᄋᄋ,2024년 3월 28일,겜 왜이리 어렵냐 난이도좀 낮춰라,1
21 Kurishita,2024년 3월 27일,늦게 시작했지만 넘후 잼있게 잘하고 있워요   ,5
김대희 (eagml),2024년 3월 27일,없으면 불편한  성이 있긴한데 뭐 어쩌겠냐  내가 못 뽑은 탓이지    할만함  딱 그정도  캐릭풀이 좁으면 좁을수록 몸 비틀기하면서 깨야하는데 몸 비틀기 하고 있으면 그냥 접고 싶어짐   ,2
Ohnaka Minato,2024년 3월 26일,빵  ,5
세은,2024년 3월 26일,    ,5
이다빈,2024년 3월 25일,사상검증하는 요스타   진심 별  개도 아까움 ,1
Sianna Saxson,2024년 3월 24일,글쎄   진입 장벽이 좀 있는건지 시스템은 나름 특이한 편인데 그냥 그걸로 끝임  스토리나 캐릭터 매력도 잘 모르겠고  재밌다는 느낌이 빡 오지는 않아서 지움 ,4
문진원,2024년 3월 23일,간단히 말하자면  이건 디펜게임이 아니라 음악겜이다  라고 당당히 말 할 수 있는 브금 쩌는 게임이고  스토리 좋아  개연성 개쩔어  게임성 독특해  가챠  어우 말도마  첫   챠에서 최소 성 확정인데 이겜에서  년간 가챠하면서 픽업 성 캐릭터말고 픽뚫난건   번뿐이였음  확률 좋다 이거야  재화  솔직히 특정 재화빼면 후반에는      심하면 몇천개는 가지고 있을 것들이라서 결국 용문폐 게임 내 캐릭터 렙업  한계돌파  공개모집등등 모으면 되고  그 마저도 이제는 이벤트에서 용문폐는 최소   만을 주고 여러 재화  특히 핵결정같은 스토리 후반에서야 제작 가능한 것들도  개씩 줘서 스토리 안 밀고 있자너  아무튼 이거임  곧 시라쿠사인 게임 난이도를 이지로 만든 주범이 재픽업하는 이벤트 복각 하니까 재화 모아둬  물론 지금 하는 빵시카 이벤트 끝나고 나서 새로운 이벤트 하나 지나가야지 열리니까  그래봤자    개월 정도밖에 없단다  ,5
최종윤,2024년 3월 23일,이제까지 모바일게임중에 가장재밌어요 ,5
김김 (김김),2024년 3월 22일,갓갓갓,5
이규완,2024년 3월 22일,갓겜입니다 전국민이 모두 명일방주를 하는 날이 오길 간절히 바랍니다  ,5
후추,2024년 3월 21일,너무 재밌습니다 상황따라 사용가능한 오퍼가 다양해서 좋아요 해묘는 신입니다,5
브램블클로,2024년 3월 21일,그    천장  하    좋은데 안뜬다   ,5
달맛고래,2024년 3월 20일,아 신이시여 머드락주세요,5
정상원,2024년 3월 20일,방대한 스토리  다양하고 예쁜 캐릭터  디펜스지만 공략이 있을정도로 두뇌를 많이 쓰는 맛이 있고 인권캐 없을 시   로그라이크 모드  굉장히 잘 만들었다고 생각함 단점은 최근 나온 겜에 비해 시간소모가 있음 요일미션 정도는 스킵 있으면 좋을 듯  기지 배치도 세트 하나 짜서 자동으로 배치되게,4
Quiller,2024년 3월 19일,넘 좋네여,5
Johannes,2024년 3월 18일,평소 일본어 음성만 선택해서 플레이하는 유저입니다 이번에 최초로 한국어 음성이 녹음된   를 봤습니다만 중국 서버는 중국어   랑 일본어   가 공존하는데 한국 서버는 어째서 한국어   만 있나요  앞으로 계속 한국어   만 유튜브 채널에 올릴 생각인지요 아니면 일본어 버전   를 추후 올릴 생각인지요 요스타의 답변을 기다립니다,1
HARIBO,2024년 3월 13일,말해뭐해,5
완두콩TV,2024년 3월 11일,이런 종류 게임중에 최상위,5
강현수,2024년 3월 11일,아니    회인데 안나온다고     회 넘었음 줘야되는거 아닌가요  아 진짜   ,4
아프리카얼룩말,2024년 3월 9일,다시 해보고 싶다 너란 겜 조만간 들어간다 딱 기다려라,5
화선,2024년 3월 6일,재밌게하다가 잠시 쉬는데 다시 생각나서 하는중 근데 복귀유저 보상이 있다던데 기간이 모자란건지 없네,4
김성걸,2024년 3월 4일,당끼뾰이,5
ruri nel,2024년 3월 4일,어이  거기 너  깔아라  어어  왜피하지 왜피하지 왜피하지 이놈이놈이놈이놈     ,5
염지민,2024년 3월 3일,앙 킹아 너무 재밌띠 앙앙 기분좋아,5
이오,2024년 3월 2일,재밌음 지워도 나중에 다시 생각나서 또 깔만큼    하지만 게임 특성상 적폐캐가 잇다고 다 깨지는 게 아니라서 가끔 능지 딸려 스트레스 조지게 받을 때가 있음 특히나 유튭에 쳐서 공략을 봣음에도 못 깨겠을 때의 기분이란     어렵다란 것이 이 게임의 장점이자 단점이라 볼 수 있을 듯,5
nice cherry,2024년 3월 2일,젭알   버젼 내주세요   그리고 자원 조금만 더 지원해주셨으면  ,5
3522조연우,2024년 3월 2일,명방 게임 참 재미있긴 한데 빨리 딜미터기 좀 만들어 줘잉,5
MW C,2024년 3월 1일,한 줄 요약   식물한테 물 주는 게임  하루에   분식 식물한테 물을준다 생각하고 겜하셈          과금 유도 없음        게임이 어려워서 깨는 맛이 있음 어려운거 싫으면 공략 보면됨         이벤트 할 때마다 뽑기   회 안에    성 확정 등장  성이 가장 높은 등급            성 캐릭들로 거의 모든 스테이지 클리어 가능        거의 모든 스테이지가    성으로 깨지니까    렙이 높아지면 어느 기점    년  으로 깨는 맛이 사라짐 스스로 제약 걸면서 어렵게 깨면 해결됨         스토리는 좋다 까지는 아닌데 나쁘지는 않음 내 기준         성장하는 속도가 느림 어려운걸 깨는 맛으로 하는 게임         많이 한다고 성장이 빨리되는 게임이 아님 오랜시간을 해야되는 게임임        뽑기 중심 게임이 아닌 머리를 쓰가며 게임을 클리어 하는데 조첨이 맞춰져 있음,5
족붕이,2024년 3월 1일,살면서 해본 게임중 넘버원  이런 개쩌는 겜을 늦게 해본게 한  ,5
딸기,2024년 3월 1일,복귀하려니 트위터계정 연동안되서 이제 못함     내가 왜 트윗계정으로 했을까  당황쓰   ,1
NAME,2024년 2월 29일,재밌다,5
게임미식가,2024년 2월 28일,오  오오오오옹 오오오옷  미미       이 맛은    갓겜의  맛 이로구나  곰곰히 생각하게 만드는 전략적인 맵과 기믹  다양한 수집요소와  캐릭터간의 수준급의 밸런스 조정 수려한 이펙트와 일러스트  환상적이고 감동적인 스토리  이 모두가 조화하여 엄청난 갓겜을 만들고 말았다  이건   앞으로는 나오지 않을 엄청난 게임  당장 다운로드하라   물론 타워디펜스 안좋아하면 비추 ,5
잠자고싶다,2024년 2월 28일,티폰  뽑  점줍니다,5
ᄋᄋ,2024년 2월 27일,취향좀 타는데 재미들리면 이만한 갓겜이 없음   ,5
차니,2024년 2월 27일,굿 혹시 막 뿌려주는 혜자겜이 될 생각은 없으신지요 ,5
power_shape,2024년 2월 27일,개꿀잼 ,5
Nickel,2024년 2월 27일,진짜 재밌게 플레이 하고 있습니다  치밀한 렙디자인 등 루즈한 구간이 거의 없는 수준이라고 봐도 될정도 아닌가 싶네용  ,5
Chewi,2024년 2월 27일,상시컨텐츠도 생기고 이벤트도 자주 열어줘서 심심하진않은데 이벤트 순서랑 커뮤니티 운영쪽에 조금더 신경을 써주면 좋겠습니다,5
볼링,2024년 2월 27일,난이도는 상향이된거같네요 감사합니다 단 뽑기운이 좀만 더좋아지길,5
로띠,2024년 2월 27일,재미지네,5
Tsuki Lee,2024년 2월 27일,그다지 재밌진 않네 라고 생각하던 때가 있었습니다 ,5
Hee Seo,2024년 2월 27일,디펜스 가챠 육성 게임으로 디펜스가 주류처럼 보이지만 실은 육성이 주된 콘텐츠인 게임이다  게임진행을 위해선 오퍼들의 육성이 필수인데 육성 난이도가 높은 편이라서 멀리 보고 해야한다  가챠같은 경우는 유사천장인줄 알았으나 유저에게 숨겨둔 천장이 존재했으며 천장이 밝혀지자 오히려 천장 한도를 낮춘 기묘한 사례가 있다  한정같은 경우에는 확실하게 천장이 있지만 좀 비싼 편이다  한정 오퍼가 성능캐인 경우가 별로 없었으나 지금은 성능캐인 한정캐도 많아졌으니 미래시를 보고 적당히 존버하도록 하자  종합적으로 이야기하면 육성을 해야할 부분들이 많고 가면 갈수록 어렵지만 방대한 콘텐츠와 매력적인 캐릭터들로 충분히 할만한 게임이다 ,4
tae hyung lee,2024년 2월 27일, 년차 유저입니다  대체제가 없네요 ,5
초력(Choryeok),2024년 2월 27일,인생작 오픈때부터 즐겨 온 사람으로써 명방의 대체제 게임을 찾지를 못하겠다 라고 느낄 정도로 엄청난 게임성과 구시대적인 자동화 전투 또한 스킵권으로  분안에 끝내는 타게임들과 다른 매력이 있으며 캐릭터의 다양성과 타워디펜스 중에는 유동적인 캐릭 배치 등 다양한 점이 너무 끌렸고 가끔 접기는 했지만 다시 생각이 나서 깔고나서 거의 뽕을 뽑을 만큼 즐기는 게임은 이게 처음이자 마지막일 것 같다  불편한 점도 심각한 점이얐던 섬멸전의 오토 또한 해소시켜줬고 몇몇 구시대적 시스템은 오히려 이 게임의 특징을 이끌고 나가는 것 같아서 진정한 게임성을 지닌 게임인 것 같다  또한 플레이어가 초심을 찾기 좋은 게임이기도 한 것이  성 캐릭 없이도 깰 수 있는 스테이지들이 다수 있기 때문에 내가 뉴비때 시절을 느끼고 싶을때도 재미있게 할 수 있는 게임이라 단언한다    대체제가 거의 없다   특징이 뚜렷한 게임이다   한계치를 넘어야 깰 수 있는 것이 아닌 한계치를 넘어 더 편하게 깨는 구조다,5
SOL,2024년 2월 27일, 년 넘게 꾸준히 해온 유일한 게임  단순 게임의 재미부터 고객응대 및 서비스의 품질이 압도적이라고 표현해도 좋을 정도로 훌륭함  추천,5
jk S,2024년 2월 27일,안정적인 운영이 좋습니다  큰 변화는 필요없으니 부디 이대로 유지됐으면 좋습니다,5
나라별,2024년 2월 27일,명일방주는 대체제가 없다 ,5
웅냐웅냐,2024년 2월 26일,디펜스 이쁜캐릭 스스로 능지를 짜내서 깰때의 쾌감 갓겜 명방 제발제발제발 부탁인데 유튭에 올라와있는   노래들 인게임에서 들을 수 있게 해주면 안됩니까    ,5
하루,2024년 2월 26일,명일방주 레인보우 콜라보    ,5
한미영,2024년 2월 25일,제가 원신 나올 무렵 애니를무척좋아해 지금은 서버를 종료한 진화소녀  에프터라이프 쿠키워즈등을 해오고 명일방주가 광고에나오자마자 이런게임에 타워디펜스  신선하네 이러며 하다가 어려워 접은적이 있네요 지금은 원신에 빠져 계속하고있지만 마음한켠엔 제 어릴때 추억을 쌓아준 조그만 조각으로 알고있습니다 마지막으로 플레이하시는분께 명일방주 재밌어요 사랑해주세요,4
truck “뱅글 뱅글” fire,2024년 2월 24일,혜자겜,5
콩의배신,2024년 2월 23일,과거 비판했던 저를 반성합니다  호요버스 게임과 기타게임을 비교하면 명방만한 게임이 없다 생각되네요  점점 발전하는 게임과 스테이지 보스  새로운 기믹  더빙 등등 매출   따리인 한섭도 대우해주는 관대함까지    년전 복귀하고 그동안 해보니 이만한 게임도 없네요  몰론 업뎃밀린건 화나긴하지만요 ,5
유지후,2024년 2월 22일,텍사스 만세,5
김혁,2024년 2월 22일,로그인 에러코드     계속 뜨는 이상한 게임 갤럭시    울트라,1
최윤석,2024년 2월 21일,어려운데 어려워서 재밌다,5
괴도.u,2024년 2월 21일,너무 어려움   이 게임 장점은 머리를 쓰면 낮은 등급의 캐릭터를 써도 깰 수 있지만 현질을 아무리 해도 멍청하면 힘듦 근데 나 같이 멍청하고 돈도 없는 사람들은 이미 나가떨어짐,1
지먼,2024년 2월 21일,재미있습니다 다만 정말 정말로 하나 아쉽다고 느끼는 점은 인게임 내에서 가챠 내역을 볼수가 없는것입니다 상시뽑을 돌릴때마다 메모를 해야하는 번거로움이 있지만 그 외는 정말 완벽하다고 말할수밖에 없네요,5
김동혁,2024년 2월 20일, 가지 클래스 뒤에   개 직군 직업  도 써주세요 그래야 더 관심가질거갇네요,5
K,2024년 2월 20일,게임은 잘하는데 요스타가    다 된 밥에 재를 뿌린다,3
김라온,2024년 2월 19일,요즘들어 푹 빠진 게임입니다 ,5
사람,2024년 2월 17일,재미있음,5
채찬우,2024년 2월 17일,티폰 내놔,5
Jack,2024년 2월 14일,                                                                                                                             ,5
김승민,2024년 2월 13일,스테이지 소탕기능만 있으면 좋을듯,4
이열차는지옥행이란다,2024년 2월 13일,가챠시스템이 있지만  성캐가 필수도 아니라    성만 잘 키워도 머리만 잘쓰면 거의 다 클리어할 수 있게 되어있네요  필요해도  성 한둘만 있으면 되서 프렌드꺼 빌려쓰면 되구요  플레이 한달차 뉴비라서 가진게 별로 없는데 공략하려고 여러가지 시도해보는 과정이 재밌어요  여러 가챠겜 많이 해보고 많이 접었었는데 좀 더 일찍 알았으면 좋았을텐데 싶은 겜은 첨이에요  근데 스토리는 잘 모르게떠염 보통 가챠겜은 비중이 가챠가 더 높은 느낌인데 이건 디펜스공략 비중이 더 큰 것 같다는 점이 좋네여,5
hb S,2024년 2월 12일,제가    년 전에 군대에서 했었는데요    돈도 좀 질렀고 키웠던게 있던 기억이 있는데 그건 싹다 사라지고 왜  레벨 되어있죠   ,4
천봄,2024년 2월 11일,폰 바꾸고 잘됨 ,5
최성재,2024년 2월 11일,이만큼 성취감 얻으면서 하는 모바일겜이 없는거 같아요  파워 인플레이션이 거의 없다는 점이 큰 장접입니다  오픈 초기에 있건 캐릭들을   개월 넘게 사용하는 게임은 드물죠  끝없는 스테이지 시도를 통해 가까스로 깼을 때 쾌감이 매우 강해요 ,5
