author,date,review,score
ᄏᄏᄏ,2024년 5월 2일,일단 재화공급이 너무 안됨   사실 매달 공월축복 구매해야 그나마 하루에  뽑이라도 할수있는 매달     원짜리 유료겜이라고 보면됨  다른 게임처럼  주년  주년때 큰 보상을 주는게 아니라 얘네는 사료 조금 주고 현질이나 하라고 초회결제 보너스 초기화를 함  근데 현질하기엔 가격도 상당히 비싼편     뽑에    만원 정도       확률을 운 좋게 뚫지 않는 이상 픽업 캐릭터 반천장만 대충   뽑      원석   만원 은 뽑아야하는데  기간   일 주고 그동안 진행하는 이벤트 풀참해도   뽑이 안나옴    맵 탐사도도 시간이 너무 오래걸리는데에 비해 원석 수급량은 짠 편임  현질 없이도 나선비경   별 엔드컨텐츠  되는건 맞음  근데 현질 없이 나선비경   별까지 키우는 길은 말도 안되게 비참함  이벤트로 주는 원석량을 좀 늘려주던가  맵 탐사도 시간 드럽게 오래걸리는데 상자에서 나오는 원석을 올려주던가   아니면 컨텐츠라도 많이 만들어라 제발  ,3
유현호,2024년 5월 2일,굿,5
quid apple,2024년 5월 2일,뽑가 무슨 랜덤으로 캐릭터가 나오는거 아니라서 겁나게 싫어,1
강지훈,2024년 5월 2일,  등 논란이 많이 있지만  원신은 아직도 갓겜이다   본인   스택에 아를 뜸 ,5
백승현,2024년 5월 1일,캐릭터 뽑기 겁나 비쌈,5
LEE드래곤,2024년 5월 1일,굳,5
허채민,2024년 5월 1일,컨텐츠 조금만 더 추가추가해주새요  ,5
hun-a jeong,2024년 5월 1일,너무재밌어요,5
유빡빡,2024년 5월 1일,굳,5
장준호,2024년 5월 1일,걍 엄청 재밌습니다,5
엑스트라,2024년 5월 1일, 점 짜리 평점에 좋아요 몇천개씩 긴 글 쓰는 평점 대부분이 수정내역을 보면  점에서  점 주기 시작한 최초 기간이 대부분   년  월 중순 이나   년  월 초일겁니다 무조건 거르시면됩니다 특정 사상을 가진 사회 불적응자들이 깡계정 돌려서 업데이트 때마다 별점 테러하는 거에요 원신 잘나가서 배아프니까 하지만 외국    여개 나라의 평점은 다  점 중후반때 이고 유독한국만  점후반대죠  별점테러 악질들이 언제까지 지속 하나 두고 봅시다,5
뭐하쉐엽,2024년 5월 1일,그지같은 게임 이제 여기다 돈 안쓸란다 나오지도 않는거 돈낭비안한다 돈 쓸거면 차라리 이겜말고 다름겜 찾으셈 절망하는거보다는 나을듯,1
인피니티D앱솔루트,2024년 5월 1일,해킹복구를안해주네요 안그래도 해킹당해서 성무기와성유물등 아이템복구를안해줌,1
백강욱,2024년 5월 1일,굿,5
김주한,2024년 4월 30일,성유물 파밍 및 강화 시스템이 구조적으로 불쾌할 수 밖에 없음  아무리 컨텐츠 소비 속도 조절이나 일일컨텐츠 제공을 위해서라지만 그냥 시간만 필요한 게 아니라    퍼센트 운빨이고  좋은 옵션은 나올 확률이 꽝 옵션보다 더 낮고  잘 되나 싶다가도   강 될때까지 안심할 수가 없고  확률상 당연히  미끄러지는 경우가 너무 많음  사실상 게임을 열심히 하면 할수록 불쾌해지게 하는 만악의 근원이 성유물 시스템임  나선   별을 노릴 게 아니면 주옵만 봐도 되고  사이버 피규어로만 즐길거면 그조차도 필요없으니 설렁설렁 할수록 스트레스는 적음  혹은 성유물은 대충 떼우고 풀돌풀재를 하고다닐 현질을 하면 편해짐  즉 돈을 적게 쓰면서 시간을 많이 쓸수록 게임이 불쾌해지고  돈을 많이 쓰면서 시간을 적게 쓸 수록 게임이 편하고 재밌어지는 구조임  돈이야 게임사에선 돈을 벌어야 하니 당연한 부분이지만  시간을 들여서 파밍을 할 수록 불쾌해지는 부분은 개선해야 할 것 같음 ,1
임우빈,2024년 4월 30일,옛날에는 재밌었는데 점점 재미와는 동떨어지는거 같네요     캐릭터들도 옛날에 비해 많이 다르고 스토리도 호요버스 붕 세계관을 잘 모르는거 같습니다  그리고 가챠가 매우 비싼거 같습니다  호요버스 게임중 가장 비싼거 같네요     앞으로 달라지는 일이 있으면 좋겠니요     ,3
챤티채,2024년 4월 30일,뉴비는 같이 엉 리 뷰 올려보자 영차    ,5
이영채,2024년 4월 30일, 년을 플래이 했습니다  현질 한번 안하고요  이게임은 한마디로 말하자면 바퀴없는 페라리 정도라 할 수 있겠네요  게임내용물이 아무리 좋더리도  유저와 소통하지 않으면 성장성이 없습니다  닫힌 귀에 말해보아야 뭘하겠습니까  정말 오래  많이 플래이 했으나 실망 스럽습니다  이상입니다 ,1
소다맛솜사탕K,2024년 4월 30일,원신 게임은 해보았지만 무과금 전용은 빽빽히 안보이고 과금전용 게임인걸루 판단할것같네요   무과금 없이 진행될수없는 게임이네요 현질을 하면 손해를 보는게 틀림없을것같습니다 무과금을 차별하지 말아주세요   무과금도 다해볼수있는 게임입니다 현질이라고 하기에는 대부분 하는사람도 있지만 무과금 입장에선 정말 힘들수도 있을거라고 생각합니다 저도 무과금으로써 무과금으로 뽑기로 해보았으나 전에 캐릭 좋은거 뜰려고 하고싶은데 손해본 느낌입니다   이게임은 뭘해도 왠지 몬스터 높은 레벨한테 잡기 어려울것같네요,1
임흰둥,2024년 4월 30일,로그인 해도 데이터 다 날려먹는 겜 왜하노  게임 도중에 갑자기 네트워크 오류 뜨면서 튕기고 다시 자동 로그아웃 되서 다시 로그인 하니까 걍 태초로 돌아가버리네   걍 접는다  망겜이노,1
신주명,2024년 4월 30일,겨울에 핫팩이 없다면 이 게임을 플레이 해보세요     물론 게임은 재밌죵 캐릭터 모델링도 잘뽑혔고 스토리도 재밌고 여러 컨텐츠 및  차 창작  오프라인 행사도 몇번 갔다왔던 사람으로써 재밌고 추천드립니다  앞으로도 계속 잘 운영해주세용 ,5
의빵나,2024년 4월 30일,제발 사람끼리    만들어줘,5
이시안,2024년 4월 30일,폰으로 하고있는데 중간에 계속 튕기거나 스토리 진행 중 누가 다인모드로 들어왔을때 캐릭터가 겹치거나 공중부양 하는 버그가 많음  그리고 스토리에서 캐릭터가 죽거나 갇히고 절망하는게 넣어져서 당황했었음  붕괴 스타레일 보다는 오역이 없어서 괜찮기에 별  개 쾅쾅,2
양종렬,2024년 4월 30일,갓겜,5
각성한경찰,2024년 4월 30일,진짜 재밋긴한데 재화도 적고 할거도 없고 육성은 드릅게 노가다라 쉽게 지치고 접게됨,3
윤정한잠,2024년 4월 30일,뭔가 요즘 손이 안가네요,5
양근형,2024년 4월 30일,느비 너프 부탁 본인 느비있음,1
원신,2024년 4월 30일,명작,5
ice mint,2024년 4월 29일,뽑기 재화 얻는건 힘든데 옛정 생각해서  점 드려요,3
이지율,2024년 4월 29일,다 좋은데 중간에 모험 등급 때매 스토리 진행을 못해요 등급 때매 불편해요,5
장수정,2024년 4월 29일,캐릭터 설정과 업그레이드가 복잡하지않아서 좋은것 같아요  ,5
Nitro2 lee,2024년 4월 29일,개망했네 ,1
Xx x,2024년 4월 29일,비경 개선좀 성유물 부위도 랜덤이고 성유물도 획득하는것도 랜덤이고 옵션 자체도 랜덤인데 랜덤박스 하는것도 아니고 비경 성유물을 선택하고 획득 할 수 있게 개선을 해주던가,1
박성현,2024년 4월 29일,원신은 시간 날 때 하기에는 좀 그렇고 핸드폰이 핫팩이 된다는 단점이있고 용량을 많이 차지하는 단점이 있지만 퀘스트 가챠 게임 구도가 너무 재밌어서  점 드립니다,4
참억새,2024년 4월 29일,소통 안하는 거야 호요 특이라지만    게임은 재밌어    게임은   ,4
김선우,2024년 4월 29일, 성  개떴는데 픽뚫  번나왔네요    호요버스 이렇게만해주시면 더 지르겠습니다,5
이영준,2024년 4월 29일,너무 재미있어요 그리고 캐릭터를 조금더 열심히 만들어주세요   ,5
ᄋᄋ,2024년 4월 29일,플레이포인트부스터왜안뜨냐,1
이름,2024년 4월 29일,살면서 한 게임 중 제일 재밌습니다,5
·ᴗ· smile,2024년 4월 29일,짱겜 중에서     ,1
백타,2024년 4월 29일,카메라기능에 캐릭터마다 특별한 모션이 추가되었으면 좋겠습니다 예 아야카 백로의 춤 닐루 화신의 춤,5
주현재,2024년 4월 29일,갑재기 주말부터 버그로 앱이 플레이가 안됩니다 버그 수정좀 해주세요,1
애교여신김케이,2024년 4월 29일,캐릭터만 잘 만드는 게임 원신     유저들한테 재화도 어느정도 뿌리고 캐릭터 선택권 같은거도 쥐어줘야 뉴비 유입도 되고 그런건데 수요만 많으면 뭐하나    쯧,3
여.보세.요?,2024년 4월 29일,미호요는 신이다 ,5
홍석준,2024년 4월 29일,과금유도 캐릭터없음 진행하기힘듬,1
이재황,2024년 4월 28일,류웨이 그는 신이야,5
한우현,2024년 4월 28일,원신을 시작한지  달된 뉴비입니다  원신을 재밌게 즐기고 있는데 가끔가다 저장공간이 부족하다고 못들어가 질때가 있어서 좀 그런네요 오픈월드 게임이라서 저장공간은 많이 먹어서 기존에 있던 앱을 지워야만 다시 들어가지더라고요 원신정말 다좋고 캐릭터도 다예쁘고 잘생겼고 육성하는 맛도 있고 제 최애게임이라서 지울수도 없고 저장공간 좀 어떻게 할수없을까요 ,4
이라온,2024년 4월 28일,이쁨,5
찹쌀떡,2024년 4월 28일,노잼,1
jun0525,2024년 4월 28일,울기도하며 웃기도 하는  ,5
이유미,2024년 4월 28일,원신을할때캐릭터도예쁘고귀여곱 미션도재미는데좀어려워서요  ,5
허욱,2024년 4월 28일,재밌음,5
꾸꾸까까,2024년 4월 28일,해등절이벤트 쩐다,5
orrupt C,2024년 4월 27일,어떻게 붕괴랑 똑같 문제인데 케릭 무기가 부족하면 메인은커녕 탐험도 거의 지  되로 흘러가는데 도저히 못해먹을 수준입니다  현질유도 하는것도 아니고 모바일 다크소울 찍습니까  모험 레벨 그것도 요구량은 더럽게 큰데 꼬잗      주는건 무슨  사막에서 오아시스 찾기마냥 눈앞 가리고 바늘 찾는 수준입니다  진행이 안되는걸 떠나서 그걸 성장이 받혀줘야 하는데 그러질 못하니 쌍욕만나오고 포기하기 이름니다  아무리   고인물이 있거나 과금 유저가 있어도 무과금러는 챙겨주셔야합니다  이익만 바라보고 간 게임중에 성공한 게임사가 얼마나 있습니까  실력으로 커버는 가낭할 수준인지언정 퀘스트를 어쎄신 크리드마냥     단위로 잡던가 망할놈의 한기 시스템은 최악이라 생각듬니다  제발  붕괴에서도 작성했지만 최악이 아닌 보통은 갈수 있어야죠     그리고 업데이트를 과하게 한건지 게임하다가 폰에 과열로 게임 못할때가 많습니다  해결을   ,1
뭐네,2024년 4월 27일,정말 믿어온 게임이였는데 실망입니다 아무 해명도 안하고 페미 원화가 돌아다닌다는게 말이됩니까 어떠한 조치도 없고 더이상 있던 애정마저 박살날거갔네요 ,1
박수주,2024년 4월 27일,지금도 열심히 하고있는 유저입니다  게임 캐릭터나 일러스트 배경 등 예쁘게 잘 만들었고 굉장히 신경을 썼다는게 보일정도입니다  조금 어려운 부분도 있지만 그래도 재밌게 하고있습니다  그런데 확실히 용량이 크다보니 게임을 조금만 오래 실행시켜도 렉이 심한거 빼면 아주 만족스럽습니다  렉이 조금만 덜 심하면 더 재밌게 할 수있을것 같습니다 ,5
정유리,2024년 4월 27일,느예비트랑 리니 넘 예쁘고 잘생겼어요     게임할맛 나요 진짜  근데 뽑기 가격이 마니 비싸요  그런 점만 제외하면 꿀게임입니다,4
빌어먹을뽑기똥손,2024년 4월 27일,다른 뽑기게임보다 더 불쾌한 확률 차라리 주작을해라 꼬우면 돈 처바르라식,2
이세윤,2024년 4월 27일,사실 많은 차이는 없지만 구글 플레이 스토어의 원신보다 갤럭시 스토어의 원신이 좀 더 최적화가 잘 되어 있다는 느낌을 받는다  원신은 그래픽과 저장용양이   로 하기에도 큰 게임이다  핸드폰의 사향에 의해서 원신의 좋은 그래픽을 전부 담아내기는 무리가 있다  따라서 수용자들마다 렉이 걸린다던지  화면이 끊긴다던지 등의 문제가 생겨 호불호가 갈릴 수 있다  원신은 타 게임과 비교해서 오픈월드라는 이점으로 자유분방하게 모험과 힐링을 즐길 수 있으며 특히 기믹을 해결하면서 보물상자를 여는 과정이 큰 재미의 요소라고 생각된다  캐릭터를 뽑기 위한 재화는 악랄할 정도로 많으며 이벤트도 적은 편이다  무과금 유저들은 캐릭터 수집의 욕심이 있다면 매우 실망할 것이다  허나 캐릭터 수집의 요소로 인해 더욱 게임의 흥미를 자극하는 것도 사실이다  매일 접속해서 일퀘를 끝내고 재화를 모아서 목표로 하는 캐릭터를 뽑았을때 쾌감은 이루 말할 수 없다  추가로    가 복붙이다 ,4
정주봉,2024년 4월 27일,원신 가챠를 하는데 캐릭터들이 너무 안 나옵니다  심지어 저는  성캐릭터를 원했었구요  하지만 결국은 그  성 캐릭터를 이벤트로 얻었지만요  물론 가챠는 운에 따라 나오는 거지만   회 뽑기하면은 항상  성 무기가 나옵니다    이건 제가 운이 안 좋은 거겠지요   그런 거겠죠    ,5
뽕뽕,2024년 4월 27일,           ,5
라정희,2024년 4월 27일,로딩 부터 막히는 쓰겜,1
박강우,2024년 4월 27일,제가 이원신게임이 도저히 화가나요 더이상안하겠습니다 차라리 타워오브판타지가 낫겠네요,1
조선우,2024년 4월 27일,왈왈왈왈    ,1
홍나견,2024년 4월 27일,도파민,5
피킹,2024년 4월 27일,스토리 스킵기능을 만들필요가 있다,2
고양이이이,2024년 4월 27일,귀여워 ,5
정승윤,2024년 4월 27일,재미따,5
이미숙,2024년 4월 27일,고컬이여서재미있다,5
_POGT ART,2024년 4월 27일,스토리 좋아요  캐릭터 이펙트  스킬 등 예뻐요  월드가 예뻐요  자유도가 높아요  할게 없어요 ,5
sungho Choi,2024년 4월 27일,아니  성이 드릅게 안뜸,2
이반,2024년 4월 27일,초반 스토리 리월까지는 재밌었는데 이나즈마는 재미가 없음  물론 가챠 시스템이나 자유도가 높은 게임이라 리월부터는 스토리를 안밀고 모렙   렙만 찍으면 탐색하거나 이벤트에 참여할때 큰 지장은 없음  단지 레벨이 낮아서 보스 이벤트나 사냥 이벤트가 많이 어렵다는 정도,5
hun ter,2024년 4월 27일,적당함,3
매직,2024년 4월 27일,예전엔 스토리보며 힐링하고 재밌었는데  요즘엔 스토리 업데이트도 쪼꼼쪼꼼식 하고   나선비경도 안깬 스토리만 보는 뉴비 입장에선 별로 할게 없어요   ,1
류다건,2024년 4월 27일,스토리도 너무 탄탄하고 신규 캐릭터도 자주 나오고 무엇보다 가치를 적어도   번만 하면 확정으로  성이 나온다는것이 좋은것같다 비록 내가   렙이고  성이  명 밖에 없더라고  성캐들도 너무좋은것같다 ,5
Eugene Kim,2024년 4월 27일,폰으로 하다가 구글플레이게임즈베타로 할려고 하니 구글계정 로그인 자체가 없네요  짜증   ,1
한연서,2024년 4월 27일,솔직히 한  년된  스토리도 잘 안밀어서 아직 이나즈마에 갇혀있는 유저로써 캐릭터 뽑는 재미로 하고있는데 무과금으로도 꾸준히만 하면 꽤 쌓여서 좋아요 물론 그리 퍼주진 않지만요 제가 다른게임은 잘 안해서 뭐가 안좋고 뭐가 불편한지 모르고있는 걸지도 모르겠네요 재밌게 하고 있습니다,5
Fabianous Im,2024년 4월 27일,현재 아를레키노 보스전중 아를레키노 캐릭터가 생명의 계약 없이도 힐이 되지 않는 상황이 벌어졌습니다  다른 상황에서는 생명의 계약 없는상태에서 힐이 잘 되었었기에 문제 제기함  또한 아를레키노 보스전중 플레이어의 아를레키노만 힐을 통한 생명의 계약 해제가 안되는 상황  다른 캐릭터는 잘만 해제됨  꼭 확인하시고 고쳐주시길 ,3
수장미,2024년 4월 27일,흑우없제 ,1
cheesecake,2024년 4월 27일,섬유물 받으려고 몇시간 하는게 많이 힘들어요  ,1
Ji in,2024년 4월 26일,아를 눈나가 날 찾으신다,5
차승민,2024년 4월 26일, 점도 아까운 질병겜 돈애 미쳐있는 좇망겜 캐릭터 예쁘다고 시작해봤자 돌파재료도 못얻고 스트레스만   얻는 갬임 절대 하지마셈,1
이준희,2024년 4월 26일,죽음의땅 해파리빼주세요 그해파리때문에 할수있는게없어요,1
김서연,2024년 4월 26일,버그 문제로 게임 접속이 안됨   ,4
뿅뿅,2024년 4월 26일,폰타인 오니깐 월드임무 스토리가 빈약해진거같음 수선화머시기빼곤 그저그런듯 스토리가 좀 더 길고 깊으면 좋겠음 그리고 캐릭터 인플레좀 줄이면 좋겠음,5
Kkk Kimts,2024년 4월 26일,젤다 야숨 표절이 조금 있다,1
지승민,2024년 4월 26일,아를레키노 내고도 어벤츄린한테 매출 따인 원신이면 개추  ,5
Google 사용자,2024년 4월 26일,원신    제미는있는데초보자분들은퀘스트부터해야하고  뽑기어디서하는지모르는게대다수임 난지금도어디서하는지모름  ,4
배신우,2024년 4월 26일,재밌음,5
검정,2024년 4월 26일,개별로,1
reddogblue,2024년 4월 25일,디자인이 이상함,4
토롱이,2024년 4월 25일,소통   부탁합니다 ,3
김수영,2024년 4월 25일,너무너무재밌다,5
이용원,2024년 4월 25일,    ,5
채태진,2024년 4월 25일,대가리 안깨졌으면 하지 마셈,5
냥이,2024년 4월 25일,나선비경 너무 어려움 살려줘,5
장현진,2024년 4월 25일,너의 저장공간은,3
우동재,2024년 4월 25일,소통 안한다능 아    아를레키노 나왔다능 현질이나 하라 원신에 강원기 있노 ,1
Jiseong Yu,2024년 4월 25일,한달안에 아를레키노 뽑으면 애들 앞에서 백덤블링 한다,4
용용,2024년 4월 25일,현질을안해도  성을 금방 얻어서 좋아요,5
노른자훈냥이,2024년 4월 25일,힘내라 호요버스,5
나냐무 (햄님),2024년 4월 25일,원신덕에 다신 중국제작 게임을 안하게 되었어요 감사합니다,5
할게없어,2024년 4월 25일,페미겜,1
염라대왕,2024년 4월 25일,충분히 만족하고 있습니다만 발열과 렉 문제는 아직 원활하게 해결이 되지 않은 듯 하네요,5
랭디TV,2024년 4월 25일,아를레키노가 왜 보라색이죠 버근가요,1
기열주,2024년 4월 24일,애들이 맛있음,5
오다윤,2024년 4월 24일,알베도 ,5
김관우,2024년 4월 24일,조아요,4
김시우,2024년 4월 24일,아니 가챠 확률 좀 올려줘라 전무  번 픽뚫이 말이되나,4
뭘봐,2024년 4월 24일,아를레키노 픽뚫남    스택인데 느비  시간 빨리조기종료되서 못뽑음 실화 ,1
한유빈,2024년 4월 24일,용량 어떻게 할거냐 아이패드 에어     짜리 샀는데 용량때문에 게임을 못한다 벤티 첫 복각때부터 했는데 그만 해야되나,1
조동현,2024년 4월 24일,원신 하려고  만원 주고    기가   카드 하나 샀는데 용량이 부족하다면서 다운이 안되네요   휴대폰 안에서 앱도   카드로 옮기고 했는데    기가 짜리가 용량이 부족할리가 없잖아요 타오판도 다운이 잘 됐는데 원신 자체에 문제인거 같은데 해결 좀 부탁드립니다  코드       이라고 떠요,3
김미네,2024년 4월 24일,재밌어요  ,4
Jimin Lee,2024년 4월 24일,게임에 논란 문제가 생겨도 묵묵부답   유저없는 개발진 간담회 형편없는 이벤트 스토리  마신임무   참여해도 아무 의미 없는 설문조사   특정 캐릭터 편애   몇년째 똑같은 엔드컨텐츠   이젠 숨기지도 않는 표절   개판난 캐릭터  원소 밸런스   은근슬쩍 유저들과 기싸움   허술한 회사보안 때문에 매번 유출   유저끼리 싸움 부추기기   유저가 쓴 돈으로 유저 탄압하기  커뮤 여론장악하기       도대체 언제까지 듣고 싶은것만 듣고 보고 싶은것만 볼거냐 미호요  ,1
박준규,2024년 4월 24일,감우 성유물 내놔    ,5
김하음,2024년 4월 24일,그냥 아예 미쳤습니다 당장 깔아,5
김존잘,2024년 4월 24일,뭔가 어떤 닌텐도 게임을 페러디한 느낌이 나긴 하지만 재미있으니까 그냥 넘어갑니다,4
Alice Laurence,2024년 4월 24일,유기 좀 그만해   방치했던 스타레일 페나코니 이후 원신안하고 스레만함 트럭은 무슨 이제 공월도 안지를거임,1
스프의즐겜,2024년 4월 24일,솔찍히 이걸 이길 오픈월드 게임이 많지 않기 때문에 단점이라 해봤자 비싸다는 것뿐,5
lemon아이셔,2024년 4월 24일,확실히 폰이 좋음에도 불구하고 그래픽이 딸리고 렉이 걸리며 발열이 심함 아마 고사양겜의 전형적인 문제가 아닌가 싶음 하지만 이러한 단점을 보완할정도로 스토리가 재미있고 게임이 재밌음,5
최진아,2024년 4월 24일,현재까지 너무 재밌게 플레이 하는 유저 입니다  장점  오픈월드 게임이라 자유도가 다른    게임보다 높습니다 장점  스토리도 재밌고 캐릭터들도 매력있습니다 장점  현질유도가 없습니다 단점  용량이 너무 많습니다  단점  스토리가 좋을때도 있지만 나쁠땐 진짜 나빠요,5
서준영,2024년 4월 24일,굿,5
임채준,2024년 4월 24일,무과금은  성 얻기 힘드네요 재밌는데 모험 경력 얻기 힘듭니다 ,4
비공개할까요?,2024년 4월 24일,폰겜인데 너무 고사양,3
김민성 (전투닭),2024년 4월 24일,  에 질려서 원래 하던 게임이 지루하게 느껴질때 하기 좋음,5
벛꽃,2024년 4월 24일,   재탕이 너무 심함  지나가던      이런 애들은 이해 하겠는데 텟페이같은 중요인물에 재탕하는건 이해가 안됌  신의 눈동자가 너무 많고 찾기 어려움,5
HumaZ /,2024년 4월 24일,이젠 본인들이 뭘 못하고 있는지도 모르는 거 같음,1
정윤경,2024년 4월 24일,씨봉 내 저장공간,1
엉덩이,2024년 4월 24일,아를레키노 언냐 나와줘  ,5
빛깔눈꽃,2024년 4월 24일,제발 정신 차리자,5
우정아,2024년 4월 24일,제발   고인물 컨텐츠 좀 줘라  게임자체는 솔직히 이만하면   인데 캐릭 뽑아서 뭐해  그냥 아무캐나 키워도 엔드컨텐츠 할 수 있는데 ,4
나경,2024년 4월 24일,아를 진짜 넘 이뻐욘  ,5
김주헌,2024년 4월 24일,다 좋은데 진짜 다 좋은데 용량이 넘무 커요,4
박상호,2024년 4월 24일,소소,3
찾았다내남편,2024년 4월 24일,음 초반부터 했었습니다 게임 플레이 방식이 매번 똑같고 스토리 진행방식도 매번 똑같습니다  원석을 모으는방법도요  그래서그런가 오래하면할수록 지루한게임입니더 캐릭터디자인은 이쁘나 그것만으로 게임을 할 수는없으니까요 이전까지는 정 때문으로 게임을 했지만 지금은 모르겠네요 그래도  개월식 쿨타임돌아서 생각나는 게임입니다 ,2
지현호,2024년 4월 24일,재밌으면  점이지 뭐 이렇게 따지는 게 많냐 다른 리뷰들은   난 개꿀잼임  앞으로나올 스토리가 기대 됨,5
똥언준,2024년 4월 24일,붕괴 스타레일처럼 최적화좀 해줘라,3
콩순이 (나츠메사랑해),2024년 4월 24일,여태까지 게임하면서 몇년동안 게임해본게 이 게임이 처음이에요 하다보면서 느끼는데 스토리에 몰입이잘되고 캐릭터 모션이 전부 대박이라 거의 매일접속하고있었는데 요즘은 렉이너무 심하고 저장공간을 너무 많이 차지해서 힘들고 보상이 너무 적고 보스몹들이 전부 쎄졌어요,4
씹덕,2024년 4월 24일,생각보다 재미있고 캐릭터 디자인  ,5
헐렐렐레,2024년 4월 24일,현질안하면 원하는 캐릭모으는게 거의 불가능해요,1
블루아카이브,2024년 4월 24일,재밌습니다 캐릭디자인도 스토리도 뭣뭣다좋긴한데 캐릭터뽑기는 그렇다 쳐도 무기뽑기가 너무 힘든것같습니다 소과금인지라 원석모으기가 조금 빡세네요,5
장하진,2024년 4월 24일,치치  돌하면 게임 테러함,5
강민찬,2024년 4월 24일,개꿀,5
