author,date,review,score
MH J,2024년 5월 3일,그림에 여자가 완전 젖소야  사람답게 만들어 역겹다,1
coming (coming),2024년 5월 3일,제미있게 하고있는데 갤럭시  울트라 하고 계속 중간에 꺼지네요   ,5
김진수,2024년 5월 3일,정말 재밌습니다 근데 협력전을 할때마다 아무것도 안하고 보상만 가져가려는 사람들때문에 더 많은 버상을 노리기가 힘들때가 매우 많습니다 이런유저들한테 제재 아니면 보상을 멋받게 하는 시스템같은게 필요할것 같습니다,5
12 Kang,2024년 5월 3일,세계관과 설정과 캐릭터들이 매력적이라 생각합니다,5
YOU ARE GAY IF YOU DON'T SUBSCRIBE ME,2024년 5월 3일,인생겜,5
고양2인질극,2024년 5월 3일,갤럭시   울트라 사용중인데 한두번도 아니고 매번 튕기는 현상이 발생하니 수정 좀 해주세요,1
마신임,2024년 5월 3일,별 개다 넌 내게 사랑을 가르쳐준것이었군아  이제야 진심으로 깨달았어 고맙다 ,5
건하전,2024년 5월 2일,저 어제 크라운 스킨 질러서 산 사람인데 버그가 있어서 스토어에 문의 넣으라고 해서 말합니다  개짜리 왕관  번 다 샀는데 버그 맞나요 ,5
김윤서,2024년 5월 2일,카사하다가 니케 넘어온 지  년 됐는데 어느덧    주년 이벤트 보고있네요  재밌게 하고 있고 솔직히 지금은 모바일 게임이랄까 그냥 게임 자체를 니케 하나만 하는 중이라 이것만 몰입해서 하고 있습니다  그렇기에 유일하게 하는 겜인 만큼 앞으로도 잘 됐으면 하고  주년 이벤트는 확실히 스토리도 재밌고 컨텐츠 즐기는 맛도 좋아서 이런 부분에선 별 탈 없이 순항하길 바랍니다,5
거친바다 (파도),2024년 5월 2일,형태야 사랑해,5
노에셀,2024년 5월 2일,스킨 주세요   ,5
blessing Sunken,2024년 5월 2일,크라운 스킨을 보자마자 지갑이 열리며 무과금이 깨졌습니다 ,5
꾸꾸,2024년 5월 2일,하드   지 미는데  시간 걸렸음 이게 게임이야 ,1
이태경,2024년 5월 2일,무과금으로 이정도한게임은 좀 귀하네요,5
Ne on,2024년 5월 2일,음 스킨은 현질이고 보상은 짜지만 가슴이 시키는대로 일러 좋고 보이스도 좋다 하지만 보상이 짜다 암튼 짜다,5
H Y,2024년 5월 2일,그    혹시 백그라운드 다운로드 이런거 모르시나요   기가짜리 게임인데 ,1
낫광,2024년 5월 2일,지난 패스 스킨들 좀 구할수있게 해주세요 따로 돈주고라도 살수있게 해주세요 지나고 못산 스킨들이 후회가 됩니다   ,5
조민기,2024년 5월 2일,    울트라 튕기는 거 몇 달째 방치하는지 모르겠음 ,1
태풍이뭐해,2024년 5월 2일,최고다,5
Rhyme bell,2024년 5월 2일,   주년 기념 스킨 못뽑게 무료뽑기재화  개 솔드아웃 시키는 시프트업   만원보다 비싸게 일부러 비싸게 팔려고 수작중 인거같다  그래서  점 ,1
제로,2024년 5월 2일,니케밖에 없다,5
주용규,2024년 5월 2일,  같네 아니 무슨 픽뚫을  번 연속 당하냐 이게 게임이냐  확률 주작 밝혀라    뽑해서  마리 나왔는데 다 픽뚫은 에바아니냐  개같네 허허 현질해서 추가로   뽑 더했는데    도 안 뜸      님들은 돈은 넣지 마셈   비쌈,1
김윤수,2024년 5월 1일, 개월째 재미있게 플레이하고 있는 유저입니다  게임 스토리나 캐릭터들의 개성 등등 매우 만족스럽게 플레이 하고있지만 최근 들어   에서 플레이 했을 때 렉이 심하게 걸립니다  그리고 모바일   울트라 기종으로 플레이했을때 최적화가 안된것인지 렉이 매우 심하게 걸리고 팅김 현상이 자주 있습니다 조치 부탁드립니다  ,3
요그르쿠 (요그르쿠),2024년 5월 1일,형태형 스텔라블레이드 니케로 돈쭐내줄께,5
개리를잘하진않지만즐기는사람 (개리을 즐기는 사람),2024년 5월 1일,다 재밌고 다 좋은데 저 진짜 계정 복구좀 해주심 안돼냐요  진짜   열심히 키웠는데 진짜 해주심 정말 감사드릴꺼 같아요   무과금 뉴비 진짜 해줘요 돈 안 썼다고 안 해주시면 쌍욕 테러 할수도 있어요 진찌 그 만큼   열심히 키웠단 말 이에요   물론 그 계정을 잃어버린 제 잘못도 있지만 폰이 깨져 미쳐 복구를 못해서   그런 불상사가 벌어졌습니다 진짜 띡 한번한 해주세요 진짜루   ,5
김수일,2024년 5월 1일,좋아요 ,5
최동희,2024년 5월 1일,이번 대규모패치 이후 잦은 팅김현상을 겪고 있습니다  재설치밖에 답이 없는건가요 ,4
춘식이,2024년 5월 1일,다시보니 역시 선녀였다   ,5
김도진,2024년 5월 1일,시작하자마자   주년 이벤트 개꿀,5
Satan tube사탄,2024년 5월 1일,꼭 레후 모더 있는 리세 계정을 구매하여 플레이하세요  아무것도 모르고 시작해서 거의 백만원 박았는데 진행도 안되고    도 못하고 할 수 있는게 없습니다  레후 모더 있는 계정과 없는 계정은 공략부터 완전히 다르고 보상 기대치도 다릅니다  돈 얼마 쓰지도 많은 다른 유저들 성장하는거 손가락 빨면서 밑빠진 독에 현찰 박으면서 구경하고 싶으시면 저처럼 그냥 시작하시고  인간답게 게임하고 싶으시면 레후 모더 있는 계정을 꼭 구매하세요 ,1
Huiyoung Kim,2024년 5월 1일,폴드 쓰는데 로딩이 왜이렇게 길어요 로딩 초 이내로 되게끔 개선필요할듯,1
hannibal recter,2024년 5월 1일,스킨뽑기  회 이전   실화냐   그동안 스킨뽑기 재화도 미션같은걸로 안줬던 이유가 있었구만   풀뽑해야 얻을수 있는 스킨  길거리야바위 수준 이게임하면서 느낀건데 무료로 뿌리는 뽑기티켓하고 유료재화로 뽑는 확률이 틀린거같아 무료는 폭망이고 유료는 어느정도 나오는듯,1
이서진,2024년 5월 1일,팅기거나 멈추는 현상이 좀 있긴한데 그거 감안해도 재밌게 하고있음,5
가예담,2024년 5월 1일,     팅김 언제까지 방치함  최소한 공지라도 해주던가 옛날에  그냥 최하옵으로 하면 덜 팅김    이러고 아무런 언질도 없으면      유저는 걍 접으란거임  하루에   번도 더 넘게 팅기는데 대체 언제 해결해줄려고 하는거야  최소한 해결중이다 해결못하고 있어서 죄송하다 이런 공지라도 올라와야지 유저가 아니라 개돼지로 보는건가  나는 니케 진짜 재미있게 하는 사람이고 인생겜이라고 생각하는데 옛날폰도 아니고 최신폰에서 이런 문제가 발생하고 몇달동안 아무런 조치도 없다는게 어이가 없다 진짜  제발 운영좀 잘해줘라 이정도로 안고쳐 주는거 보면    쓰는 유저가 적은 거 같은데 우리도 유저다 제발 신경좀 써줘라,1
김준석,2024년 5월 1일,무과금은 무과금대로 과금은 과금대로 명함뽑해도 효율 좋은 갓겜,5
yee moo,2024년 4월 30일,베터리 사용     갓겜,5
코카콜라,2024년 4월 30일,즐겁다,5
logersterl velts nameless,2024년 4월 30일,결제자체가안됩니다 계정보안설정을하라고메시지만나오고구매자체가안됩니다 플레이포인트사용하려고했을때부터이랬던것같은데 문제해결부탁드립니다,3
신문,2024년 4월 30일,현질 안해도 할 수 있고 스토리도 탄탄한 분재게임,5
김경훈,2024년 4월 30일,새로운 세계를 접해봅니다,5
너구리,2024년 4월 30일,굳,5
단비,2024년 4월 30일,음악        ,5
뿌꾸,2024년 4월 30일,게임시작하고 챕터 에서 울었다능    내 마리아 살려내라능  게임캐릭터주제 닝겐을 울리다니    슬펐다능    아 겜은 무지 재밌다능 도모다찌들아 추천한다능,5
홍지훈,2024년 4월 30일,오랜만에 본 스토리 재밌는 게임  전부     니 바로 시작하세요 사료도 많이 뿌림 그리고 현질 유도가 심하다고 하는데 나는 이 게임하면서 노이즈 클래식 디바만 질렀다,5
ᄋᄋ,2024년 4월 30일,신규유저의 진입을 로딩창이 막는다        에서 더 나아갈수가없다  마치 소개팅을 하기로해놓고 한달째 시간을 못내는것처럼 운명이 아닌 게임인가보다   ,1
개무시,2024년 4월 30일,    울트라 쓰는데 계속 튕겨서 게임을 못하겠습니다,1
Lostray,2024년 4월 30일,떴다,5
이영차,2024년 4월 30일,한국풍 하나 내주는게 그리 힘드니   홍련은 안그래도 일본풍처럼 만들어서 대부분 일본캐로 알던데 과거 이야기 만들면서 걍 일본캐로 만들어버리고    맨날 일본이나 중국 캐릭만 만들고 한국 캐릭은 일부로 배척하는거 같네,1
23 1,2024년 4월 30일,전투 조작감이 상당히 불편 최적화가 좋진 않은건지 에픽세븐 보다 훨 무겁,4
김민기,2024년 4월 30일,재미있어요,5
용용,2024년 4월 30일,차임사랑해,5
츠루마키페퍼,2024년 4월 30일,   주년  오픈과 동시에 플레이한 유저로 여러 잔버그 속에서도 꾸준히 해왔습니다                   라거나 주년 이벤트 등등 확실히 좋아지고 있는 게 느껴집니다  이대로 좋아지기만 합시다 ,5
df 5오,2024년 4월 30일,   주년이라길래 시작한 뉴비인데 이벤트 뭣도 없음 고인물 겜인데 뉴비한테 콩고물이라도 줘야 재미붙이죠 무엇보다 자꾸 튕기고 게임화면 전환할때 로딩이 너무 길어요 폰 발열 심하면 내폰 사양때문인건데 발열은 없음 나온지  년반이나 된 게임이 기본적인거도 안 고치고 뭐합니까 ,1
예수그리스도만이정답이다,2024년 4월 30일,굿 좋은 거 같아요   ,5
J호,2024년 4월 30일,로딩좀 어케해줘여 다 좋은데 로딩땜에 답답해 디질듯,5
카스티엘,2024년 4월 29일,무과금으로도 쉽게가능해서 좋음,5
fine,2024년 4월 29일,훌륭함,5
ing K,2024년 4월 29일,밖에서 하기 부끄러운 게임이긴하나 너무나 재밌는 게임입니다,5
Dan_O,2024년 4월 29일,솔직히 이젠 갓겜,5
김세훈,2024년 4월 29일, ,5
장민준,2024년 4월 29일,굳,5
갓람쥐,2024년 4월 29일,문의해도 상담사는 끝까지 대답도 안하네,1
진현우,2024년 4월 29일,개굿,5
강라올,2024년 4월 29일,캐릭터는 정말 마음에 들어요   스토리 상담기능이 정말 재밌고 캐릭터 성은 확실해서 정말 마음에 들어요 그런데 조작이 어려운게 단점이고 그리고 로리라는게 있어서 조금 마음에 안듬니다,4
김태원,2024년 4월 29일,내 인생 최악의 게임임 천장 시스템이 없기 때문에 아무리 쳐뽑아도 픽업 캐는 나올 생각을 안함 버그도 많기도 많음   뽑을 해도 픽업캐가 안 쳐 나오는 갓겜  이 게임 할 시간에 붕스 하는게 더 정신에 이롭고 확률도 좋음,1
집밥,2024년 4월 29일,쓰알이 많이나와요,5
돼지,2024년 4월 29일,굿,5
김성훈,2024년 4월 29일,오늘 시작했는데 게임은 재밌습니다만 게임이 계속 팅겨서 제대로 못하고 있습니다 핸드폰은 갤럭시    울트라 입니다 ,3
예집사,2024년 4월 29일,쭉쭉빵빵민망,5
Winter,2024년 4월 29일,초창기에 이런저런 일이 있어서 별점  개를 줬지만 지속적인 패치와 좋은 스토리로 게임의 재미를 다시 느끼게 해줘서 별점 점으로 수정했습니다,5
갓고참,2024년 4월 29일,너무 재밋어   ,5
아이에오우,2024년 4월 28일,최고   ,5
layo layo,2024년 4월 28일,게임중 튕김 현상이 잦아 한달전에도 최적화가 필요하다고 했었는데 여잔히 튕기는 현상이 개선되진않네요 주기적으로 새로운 케릭터는 업데이트 하면서 최적화 업데이트는 하지 않는건가요 ,1
RANIALOV,2024년 4월 28일,시프트업의 이전작  데스티니 차일드 를 패대기 치고 출시한 게임  신작이 나오면 이전작이 밀리는 건 당연한 거 아니냐 생각할 수 있지만  미리 이벤트 공지까지 한 상황에서 갑작스럽게 돌연 섭종을 선언해버렸다  한마디로 데스티니 차일드 플레이어의 고혈을 빨아다 만든 게임이 바로 니케와 스텔라 블레이드인 셈  그럼 신작이라도 잘 만들어야 하는데 그렇지 못했다  국내 폰겜 역사상 논란이 가장 많았다 해도 과언이 아닌 데차 회사답게  니케 역시 출시  년이 채 안됐는데 검색만 하면 줄줄이 나올만큼 사건사고가 꽤 많았다  플레이어의 반발은 거세지니까 그걸 못 견디고 게임 하나 갈아엎은 회사가 만든 게임이 잘 돌아갈 리 없다고 생각했는데  아니나 다를까 니케는 그걸 여실히 잘 반영한 게임이다  참고로  니케는 아직 시작에 불과하다  유저기만의 대명사인 시프트업 어디 안 간다 ,1
오우주,2024년 4월 28일,모더니아 하나만요 제발 그거 빼면 어디 하나 빠지는거 없이 굿인 게임  ,4
1oroo1,2024년 4월 28일,전부다 엉덩이보는겜이다 이러는데 막상해보면 스토리 탄탄하고 재밌음,5
s메르세드s,2024년 4월 28일,재밌습니다,5
구제피리노,2024년 4월 28일,현질비용이 너무 크다 현재에서    만 내려도 아마 매출은 두배가까이 오를텐데 이해를 못하겠다,3
강현우,2024년 4월 28일,약간 아직 이해를  ,4
김영실,2024년 4월 28일,  ,5
ᄆᄎᄉᄁ,2024년 4월 28일,이번 세컨드 어펙션 코스튬이벤트로 세컨드어펙션 코스튬을 얻은 소과금 유저입니다  필그림관련 니케가 확률이 너무 안좋아서 현재 있는 필그림은 홍련 흑영하나입니다  필그림관련 캐릭터들의 사기적인 밸런스때문에 확률은 어쩔수 없이 낮은건 사실입니다  하지만 저같은 코스튬만 있는 유저들은 본캐릭터를 뽑기 위해 쥬얼을 쓰는건 당연합니다  돈을 써야하는것도 당연합니다  하지만 게임에 돈을 쓰기어려운 사람들은 그 확률때문에 필그림 니케를 못얻습니다  소과금 유저들을 아주아주 조금만 배려해주셔서 계정하나당 한번  만원정도로 필그림 니케를 하나 주는 패키지를 파시는거는 어떨까하고 생각해보고 있습니다  저는 이걸 보실지는 회의를 하실지는 잘 모르겠습니다  저는 그저 소과금 유저를 조금이나마 배려해주시고 그런 상품을 판매하는건 어떤가 라고 제 주관적인 생각을 말해보았습니다  이상 저의 길고 긴 글을 읽어주셔서 정말 감사드립니다  재밌는 게임을 만들어주셔서 정말 감사드립니다     주년 축하드립니다 ,5
한형섭,2024년 4월 28일,퀄리티도 좋고 재밌습니다,5
이도원,2024년 4월 28일,재밌긴한데 너무 꼴려서 집중은 잘못하겠음 장난이 아니라   ,4
팡팡이,2024년 4월 28일,맵에 노래좀 그만 숨겨라 스토리는 재미있어서   하는데 재화도 아니고 듣지도 않을 음악을 왜 찾게 만드는지    진짜 노래 뜰때마다 킹받음,5
장훈,2024년 4월 28일,팅기기는 엄청팅기네요,1
이종영,2024년 4월 28일,토브 네번쩨 이야기 오타 수정좀,5
김히류,2024년 4월 27일,아니오,5
신연서,2024년 4월 27일,광고는 도로시코스툼 못생긴애로 광고하셨음 서유리가 어울릴거같은데요,1
봄툘,2024년 4월 27일,주기적으로 게임을 지웠다 깔아야 할정도로 최적화가 부족합니다   이전에 루피 블라 오류로 문의메일을 넣었었고  그걸로 이미 게임을 지웠다 깔기도 했어요     주년 기념으로 대규모 업뎃을 한 것 때문에 그런지 몰라도 폰에선 게임을 돌리기  불편하다  라는 감정이 들정도로 심각합니다  설치하는데 시간이 한두시간 걸리는 것도 아닌데   문제가 생길 때마다 지웠다 깔라고 하는 것도 소비자 입장에선 이해하기 어렵습니다   폰 문제일 수도 있겠지만  그것도 감안해서 게임을 즐기기에 문제가 없을 정도로 최적화는 해주셨으면 합니다  ,3
柔らかいなTNT부드러운TNT,2024년 4월 27일,싱크로 레벨 개편좀 하세요   한칸에    쥬얼 진짜로 너무합니다    만크레딧 또는   쥬얼이 적당하다고 생각합니다   기존 싱크로    레벨  니케 박제된 것도 풀수있게 패치 해주세요  진짜 현기증나서 미치겠습니다   진짜 누구머리에서 나온 컨텐츠인지 궁금함  싱크로 디바이스 개선하고 비용 줄여달라고여  진짜 악랄하네     다른겜 링크 싱크로  비용 못 봤음  아니면 보고도 모른척하는거임  비싸야 재화    골드고 싸면   이면 됨  아직도 승여니는    유지하니깐 사람들이 짜증내지  아니 무엇보다  개 니케 박제된거 풀지못하게 만들었으면 싱크로익스펜션  개라도 뿌리라니깐 진짜 말귀를 못 알아먹네    짜증난다 짜증나,1
warlock (OmegaWarlock),2024년 4월 27일,반년만에  니케  돌 찍었다 징그러운놈들,5
jaejoon lee,2024년 4월 27일,잼있음,5
홍예후,2024년 4월 27일,뽑기가 천장이 없어 상당히 매운 편이고  메인 스토리를 보기 위해 해야하는 많은 양의 전투 때문에 조금 피로함이 있다  또한 가끔 무한로딩으로 창이 안넘어가지는 버그가 있다  하지만 이를 감안하더라도 스토리 완성도와 게임성이 상당히 뛰어나다 ,4
한대희,2024년 4월 27일,와    울트라 튕기는거  달이 지났는데도 아직도 안고쳤네    적당히 튕겨야지 게임시간보다 로딩보는 시간이 더 기네,1
모재성,2024년 4월 27일,우선 캐릭터는 잘 나왔고 스토리도 좋고 총 쏘는 맛도 있지만 후반에 가면 너무 어렵고 확율도 안좋다 그래도 초반에는 재미있게 했다,3
이재범,2024년 4월 27일,꿀잼,5
성주,2024년 4월 27일,   즐거운 주말,3
히나단간부,2024년 4월 27일,빵   뽜아아아앙  ,5
유하준,2024년 4월 27일, ,5
연회덮,2024년 4월 27일,솔직히 입문전엔 편견있었는데 하다보니 재밌음,5
이도훈,2024년 4월 27일,    맛집,5
강현욱,2024년 4월 27일,미스 데인저러스는 스텔라블레이드로 대체 되었다 ,4
Tiger Weißer,2024년 4월 27일,    니들은      가      보다 높냐  그것도 픽업이         이래서 접은건데    ,1
삽규,2024년 4월 26일,게임의 완성도는 정말 좋습니다만 갤럭시  울트란데도 캐릭터 스킬쓸때나 연속터치시 튕겨버리는 현상이 계속 발생합니다 고쳐주세요     힘들어요   ,5
서성일,2024년 4월 26일,계속 시작도 안되고 튕겨서 게임을 하지도 못하네요    설명대로해도 안되네요    ,1
감귤주 (제주),2024년 4월 26일,갤   울트라 팅김이 너무 심합니다 해당 기종 팅김 문제가 발생된지 오래된거 같은데 조치가 안되네요 빠른 조치 부탁드립니다,1
멍미모,2024년 4월 26일,즐겁다,5
유나,2024년 4월 26일,신사들의 로망 ,5
고추참치,2024년 4월 26일,나쁘지 않은듯 ,5
최봉봉Choe,2024년 4월 26일,타겜에서 이주한 유전데 아직   스테이지 미는중이지만 무과금으로도 잘 하는중 천장시스템도 비교적 프리한 편이고  확실히 매운맛인      확률로 캐릭 뽑으라는 누구보단 나음  성우분들 연기력 좋다는 건 익히 들어서 알고 있었는데 진짜 혼신을 다한다는 게 느껴질정도로 연기 잘 해서 더빙퀄리티는 딴 겜이랑 비교해도 최상인듯 레이드할때 채팅기능은 호불호 갈릴수도 있긴한데 개인적으로는 임티로만 되어있는게 적어도 분탕이나 싸움 안 일어날 것 같아서 맘에 들었음  하지만         모션이나  필그림같은 고성능캐는 몰드같은 걸 제외하면 좀 배제시키는 점은 아쉬움   가끔 라투디 애들 손가락 관절 꺾이는 것 외에도 기타 튕김현상  발열 문제  보이스 에러  스크립트에서 종종 보이는 틀린 맞춤법들은 좀 걸리긴 한다만 그거 감안하고도 재미는 있음  크라운 그래서 언제 주냐    ,5
꽃을든릴카,2024년 4월 26일,아 최악 업테 다운로드 너무 느려   ,1
박우진,2024년 4월 26일,   주년 축하합니다,5
김민성,2024년 4월 26일,국산겜이라니 믿을수 없어   믿을수 없다구      너무좋아,5
병든토끼,2024년 4월 26일,갤럭시     울트라 는 안되는 게임 그래서 접음,1
정민우,2024년 4월 26일,재밌어요,5
GOP op,2024년 4월 25일,돈많이들어요 근데그만큼 수집형 게임이라뿌듯해요 디렉터 스토리 스타일 음반팀 시나리오팀 랩처팀 화이팅,5
lia e,2024년 4월 25일,망겜,1
김찬후 (GREAT),2024년 4월 25일,확률 다 공개해라 진짜  개가 안나오냐,1
이상한 솜상탕에 롄타,2024년 4월 25일,갓겜,5
비행기,2024년 4월 25일,음성 설정이 일본어가 안됨,1
물약,2024년 4월 25일,튕기는 오류를 고칠 의향이 보이지 않음 ,1
Laplacian,2024년 4월 25일,최애게임,5
불량님,2024년 4월 25일,필그림 화력장비 안주면 시프트업 개발진 얼굴 유형석,5
김희복,2024년 4월 25일,완죤 최애  ,5
ujiklzdydudu ushsusu,2024년 4월 25일,   주년   ,5
b a,2024년 4월 25일,생각보다 스토리 좋고 혜자인듯,5
Justin Kaido,2024년 4월 25일,그 제가 첨에 리뷰 달았던 중복만 나오거나 안나오는 그런 니케가 아니게 되었네요  가끔 잘 안나오지만 그래도 좋아져서 좋네요   ,5
Jae kyu park,2024년 4월 25일,넘 잼있어요,5
박시후,2024년 4월 25일,릴파넴  뢴트님 보고 왔습니다 굿굿,5
이정헌,2024년 4월 25일,사신소년과 콜라보 안되나요 ,5
짜게식은음식,2024년 4월 25일,오류가 너무 많아 튕기는거 빼고는 괜찮아요 ,5
지우빈,2024년 4월 25일,레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드최고레드후드진짜와 시프트업화이팅진짜 사랑합니다,5
찬규,2024년 4월 25일,노벨아 사랑해,5
SE CH,2024년 4월 25일,궁디빵디섹시,5
정한율,2024년 4월 25일,운영 졷같이함 과금유저 챙기는것도 맞긴한데 소과금 효율안나오고 무과금은 투력 성장이 한계가 명확,4
이연희,2024년 4월 25일,걍    ,5
DaeGon Kim,2024년 4월 25일,이번 업데이트 이후 로딩이 너무 길어지고 전초기지는 아예 들어가지를 못하는데 어떻게 해야하나요  ,5
yetu Baba,2024년 4월 25일,너무 재미있게 즐기고 있습니다 ,5
